ID,Name,FullName,Age,Height,Weight,PhotoUrl,Nationality,Overall,Potential,Growth,TotalStats,BaseStats,Positions,BestPosition,Club,NationalTeam,NationalPosition,NationalNumber,PreferredFoot,IntReputation,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
183898,횁. Di Mar챠a,횁ngel Di Mar챠a,34,180,69,https://cdn.sofifa.net/players/183/898/23_60.png,Argentina,85,85,0,2150,446,"LW,RW",LW,Argentina,Argentina,LW,11,Left,4,2,5,High,Medium,79,81,84,87,48,67,85,78,51,82,79,88,92,88,81,87,80,78,91,83,75,84,70,74,61,85,73,42,84,87,73,86,41,55,52,10,7,11,12,11,81,84,83,83,83,84,85,85,83,85,72,70,72,68,60,68,21
213648,P. H첩jbjerg,Pierre-Emile H첩jbjerg,26,187,84,https://cdn.sofifa.net/players/213/648/23_60.png,Denmark,85,87,2,2128,449,"CDM,CM",CDM,Denmark,Denmark,CM,23,Right,2,4,3,High,High,56,73,77,79,82,82,68,68,65,84,64,78,70,74,83,84,58,54,65,85,67,85,65,87,79,80,88,85,68,74,56,84,85,84,75,9,7,12,11,11,76,74,75,75,75,74,79,77,83,77,81,86,81,80,82,80,20
234378,D. Rice,Declan Rice,23,185,80,https://cdn.sofifa.net/players/234/378/23_60.png,England,85,90,5,2091,454,CDM,CDM,England,England,CDM,4,Right,1,3,2,Medium,High,72,64,74,76,84,84,55,61,72,84,50,78,58,58,82,79,70,74,55,84,67,74,74,93,80,65,85,87,58,79,71,85,85,86,80,8,11,14,5,9,73,72,73,73,73,72,77,77,82,77,82,86,82,82,84,82,19
237692,P. Foden,Phil Foden,22,171,69,https://cdn.sofifa.net/players/237/692/23_60.png,England,85,93,8,2103,447,"RW,LW,CM",CAM,England,England,RW,20,Left,3,3,4,High,Medium,83,75,84,89,56,60,80,73,47,87,59,88,77,74,81,92,87,79,92,85,91,82,49,83,47,77,64,59,82,88,64,84,58,59,47,8,15,6,10,13,79,85,84,84,84,85,89,88,86,88,77,75,77,73,63,73,22
213345,K. Coman,Kingsley Coman,26,180,76,https://cdn.sofifa.net/players/213/345/23_60.png,France,85,86,1,1979,426,RM,RM,France,France,SUB,20,Right,4,3,5,Medium,Medium,92,77,79,87,30,61,81,75,61,79,78,88,83,70,74,87,94,90,92,86,84,83,73,71,66,73,35,23,84,81,70,78,29,27,21,5,3,5,3,5,83,84,83,83,83,84,86,86,78,86,63,58,63,59,48,59,16
241461,Ferran Torres,Ferran Torres Garc챠a,22,184,77,https://cdn.sofifa.net/players/241/461/23_60.png,Spain,85,90,5,2053,433,"RW,LW,ST",RW,Spain,Spain,LW,11,Right,1,4,4,High,Medium,85,79,81,86,35,67,84,81,75,83,74,87,76,60,78,86,87,83,85,85,78,79,75,73,69,76,54,34,86,85,74,82,35,24,28,12,9,11,15,12,84,85,84,84,84,85,86,86,79,86,65,61,65,61,52,61,22
198219,L. Insigne,Lorenzo Insigne,31,163,59,https://cdn.sofifa.net/players/198/219/23_60.png,Italy,85,85,0,2024,419,"LW,CF,LM",CAM,Italy,Italy,LW,10,Right,4,4,4,High,Medium,84,78,85,90,36,46,77,76,59,86,76,90,89,86,86,92,87,81,90,78,94,76,48,76,35,82,34,26,80,89,87,81,53,24,22,8,4,14,9,10,80,84,84,84,84,84,85,85,82,85,65,62,65,60,47,60,19
201535,R. Varane,Rapha챘l Varane,29,191,81,https://cdn.sofifa.net/players/201/535/23_60.png,France,85,86,1,1916,426,CB,CB,France,France,CB,4,Right,3,4,2,Medium,High,81,49,64,66,85,81,42,46,86,78,42,61,46,52,77,75,77,84,62,82,39,52,80,72,87,53,78,84,55,59,43,82,85,86,83,11,11,9,5,14,69,64,66,66,66,64,70,70,74,70,78,83,78,81,86,81,21
202811,E. Mart챠nez,Emiliano Mart챠nez,29,195,88,https://cdn.sofifa.net/players/202/811/23_60.png,Argentina,85,85,0,1454,480,GK,GK,Argentina,Argentina,GK,23,Right,3,4,1,Medium,Medium,86,83,82,86,58,85,22,16,26,50,13,13,22,20,51,35,59,57,49,81,49,62,60,40,70,16,37,13,12,66,42,60,11,20,20,86,83,82,85,86,39,35,38,38,38,35,43,42,45,42,36,40,36,36,35,36,85
232488,C. Romero,Cristian Romero,24,185,79,https://cdn.sofifa.net/players/232/488/23_60.png,Argentina,85,90,5,1901,413,CB,CB,Argentina,Argentina,CB,13,Right,3,2,3,Medium,High,73,46,57,67,86,84,42,48,84,75,52,59,54,38,64,73,75,72,72,82,68,51,85,79,82,36,94,82,43,41,40,80,88,88,87,5,7,11,10,14,65,60,61,61,61,60,64,65,69,65,78,82,78,81,88,81,20
185122,P. Gul찼csi,P챕ter Gul찼csi,32,191,86,https://cdn.sofifa.net/players/185/122/23_60.png,Hungary,85,85,0,1305,456,GK,GK,Hungary,Hungary,GK,1,Right,3,2,1,Medium,Medium,85,84,76,85,43,83,16,10,23,35,10,19,18,11,31,25,42,44,41,81,42,57,67,37,74,12,34,23,11,44,24,45,25,16,20,85,84,76,83,85,34,29,31,31,31,29,34,34,36,34,34,36,34,34,36,34,85
183277,E. Hazard,Eden Hazard,31,175,74,https://cdn.sofifa.net/players/183/277/23_60.png,Belgium,85,85,0,2056,434,"CF,CAM",CF,Belgium,Belgium,LF,10,Right,4,4,4,High,Medium,85,81,82,89,35,62,77,80,61,85,82,90,83,79,81,90,86,84,85,77,89,82,55,70,61,82,54,41,83,84,87,88,34,27,22,11,12,6,8,8,83,84,84,84,84,84,85,85,81,85,65,63,65,60,51,60,20
198176,S. de Vrij,Stefan de Vrij,30,190,78,https://cdn.sofifa.net/players/198/176/23_60.png,Netherlands,85,85,0,1885,411,CB,CB,Netherlands,Netherlands,SUB,6,Right,3,3,2,Medium,High,68,42,65,69,87,80,49,25,85,76,27,66,45,36,72,73,66,69,61,85,59,65,79,80,81,60,78,87,38,70,41,84,88,87,85,8,10,7,14,13,62,61,62,62,62,61,68,67,75,67,79,84,79,82,85,82,22
222665,M. 횠degaard,Martin 횠degaard,23,178,68,https://cdn.sofifa.net/players/222/665/23_60.png,Norway,85,91,6,2121,445,"CAM,CM",CAM,Norway,Norway,CM,10,Left,3,2,5,High,Medium,76,76,87,85,58,63,84,76,52,87,76,86,85,85,85,86,78,75,86,76,83,76,46,79,56,77,63,65,79,90,63,82,65,49,51,14,15,15,8,10,78,82,81,81,81,82,87,86,84,86,76,75,76,72,64,72,22
208418,Y. Carrasco,Yannick Carrasco,28,181,73,https://cdn.sofifa.net/players/208/418/23_60.png,Belgium,85,85,0,2153,458,LM,LM,Belgium,Belgium,LM,11,Right,3,4,4,High,High,89,82,80,87,53,67,81,81,53,80,74,90,87,80,74,86,89,89,87,81,71,85,71,79,61,82,65,47,82,80,81,84,44,64,60,9,11,9,10,10,82,84,83,83,83,84,85,85,82,85,75,71,75,72,64,72,21
176580,L. Su찼rez,Luis Su찼rez,35,182,86,https://cdn.sofifa.net/players/176/580/23_60.png,Uruguay,85,85,0,2240,443,ST,ST,Uruguay,Uruguay,ST,9,Right,5,4,3,High,Medium,70,89,78,79,46,81,75,91,84,78,88,77,85,81,73,82,73,68,70,86,77,86,69,71,84,87,87,39,90,80,82,86,41,45,38,27,25,31,33,37,85,80,82,82,82,80,84,82,79,82,66,67,66,64,63,64,40
235243,M. de Ligt,Matthijs de Ligt,22,187,89,https://cdn.sofifa.net/players/235/243/23_60.png,Netherlands,85,89,4,1978,431,CB,CB,Netherlands,Netherlands,CB,3,Right,3,3,2,Medium,High,74,59,61,68,84,85,52,50,86,75,45,65,48,55,70,73,69,78,58,82,62,82,92,75,91,66,83,81,44,45,40,82,84,86,85,12,11,11,12,10,71,63,65,65,65,63,67,68,71,68,79,81,79,81,87,81,22
212190,N. S체le,Niklas S체le,26,195,99,https://cdn.sofifa.net/players/212/190/23_60.png,Germany,85,87,2,1827,410,"CB,RB",CB,Germany,Germany,CB,15,Right,3,3,3,Medium,Medium,71,47,66,58,85,83,48,28,84,80,44,56,33,38,77,64,56,83,34,81,39,78,60,65,94,62,86,81,42,66,32,78,83,88,87,15,7,14,7,15,64,58,61,61,61,58,65,65,72,65,76,82,76,79,87,79,22
188377,K. Walker,Kyle Walker,32,183,83,https://cdn.sofifa.net/players/188/377/23_60.png,England,85,85,0,2193,470,"RB,CB",RB,England,England,RB,2,Right,3,2,3,High,High,91,62,76,77,80,84,75,48,74,82,57,77,76,71,81,80,87,94,66,86,69,86,84,86,82,69,85,81,67,66,63,75,77,84,83,12,6,16,15,8,76,75,75,75,75,75,78,80,81,80,85,84,85,85,84,85,22
239053,F. Valverde,Federico Valverde,23,182,78,https://cdn.sofifa.net/players/239/053/23_60.png,Uruguay,85,90,5,2219,485,"CM,RM",CM,Uruguay,Uruguay,RM,15,Right,1,4,3,High,High,87,77,80,81,79,81,66,70,59,87,70,81,70,66,86,83,82,91,76,87,68,89,62,89,79,87,81,87,80,82,59,82,79,81,77,6,10,6,15,8,81,81,82,82,82,81,85,83,86,83,84,86,84,83,81,83,20
233927,Lucas Paquet찼,Lucas Tolentino Coelho de Lima,24,180,72,https://cdn.sofifa.net/players/233/927/23_60.png,Brazil,85,87,2,2224,470,"CAM,LM",CAM,Brazil,Brazil,CAM,7,Left,2,4,5,High,High,76,80,82,85,69,78,72,82,68,87,74,88,77,74,84,86,74,77,75,83,77,77,78,81,77,80,76,71,85,87,75,88,67,72,63,14,9,12,11,11,83,83,84,84,84,83,87,85,86,85,78,80,78,76,75,76,21
230869,Unai Sim처n,Unai Sim처n Mendibil,25,190,89,https://cdn.sofifa.net/players/230/869/23_60.png,Spain,85,88,3,1323,466,GK,GK,Spain,Spain,GK,23,Right,3,3,1,Medium,Medium,84,81,79,86,49,87,16,14,18,41,17,12,20,14,37,16,48,50,37,79,47,59,66,44,76,13,29,26,14,48,24,46,11,18,12,84,81,79,87,86,35,28,31,31,31,28,35,34,37,34,33,36,33,33,33,33,87
208574,F. Kosti훶,Filip Kosti훶,29,184,84,https://cdn.sofifa.net/players/208/574/23_60.png,Serbia,85,85,0,2231,475,LM,LM,Serbia,Serbia,LM,17,Left,3,2,3,High,High,84,78,82,83,68,80,92,76,59,80,75,85,79,80,77,82,87,82,76,82,79,86,67,90,77,78,80,63,79,81,66,82,69,72,68,13,14,12,12,13,81,82,81,81,81,82,84,85,83,85,82,79,82,79,74,79,24
179645,S. Kj챈r,Simon Kj챈r,33,190,86,https://cdn.sofifa.net/players/179/645/23_60.png,Denmark,85,85,0,1909,408,CB,CB,Denmark,Denmark,CB,4,Right,3,3,2,Low,High,64,54,64,61,86,79,50,55,85,75,37,52,52,66,70,72,60,68,59,82,55,74,82,63,85,41,85,87,31,55,61,70,87,85,81,6,10,13,10,15,66,59,60,60,60,59,64,64,69,64,76,81,76,79,85,79,21
205498,Jorginho,Luiz Frello Filho Jorge,30,180,68,https://cdn.sofifa.net/players/205/498/23_60.png,Italy,85,85,0,2130,434,CM,CM,Italy,Italy,CM,8,Right,2,3,3,Medium,Medium,54,67,86,81,73,73,75,64,56,92,71,79,75,76,89,87,63,47,77,82,72,71,58,87,66,62,79,81,69,88,89,84,67,81,71,14,7,13,14,8,72,76,75,75,75,76,82,80,85,80,80,84,80,77,75,77,21
189332,Jordi Alba,Jordi Alba Ramos,33,170,68,https://cdn.sofifa.net/players/189/332/23_60.png,Spain,85,85,0,2218,465,LB,LB,Spain,Spain,LB,18,Left,3,3,3,High,Medium,84,70,82,82,77,70,86,73,70,86,75,79,82,63,81,84,86,83,87,79,84,64,80,83,61,66,75,80,83,78,59,80,74,78,79,13,15,13,6,13,79,81,79,79,79,81,84,85,84,85,85,83,85,84,79,84,22
241461,Ferran Torres,Ferran Torres Garc챠a,22,184,77,https://cdn.sofifa.net/players/241/461/23_60.png,Spain,85,90,5,2053,433,"RW,LW,ST",RW,Spain,Spain,LW,11,Right,1,4,4,High,Medium,85,79,81,86,35,67,84,81,75,83,74,87,76,60,78,86,87,83,85,85,78,79,75,73,69,76,54,34,86,85,74,82,35,24,28,12,9,11,15,12,84,85,84,84,84,85,86,86,79,86,65,61,65,61,52,61,22
231943,Richarlison,Richarlison de Andrade,25,184,71,https://cdn.sofifa.net/players/231/943/23_60.png,Brazil,84,89,5,2139,453,"ST,LW",ST,Brazil,Brazil,SUB,9,Right,3,5,4,High,Low,82,82,72,85,53,79,73,85,82,77,74,86,74,65,61,87,85,80,79,87,71,87,86,81,76,72,84,46,88,74,77,81,45,58,48,12,7,8,11,13,87,82,84,84,84,82,84,84,79,84,72,70,72,70,67,70,22
234236,P. Schick,Patrik Schick,26,191,85,https://cdn.sofifa.net/players/234/236/23_60.png,Czech Republic,84,86,2,1999,427,ST,ST,Czech Republic,Czech Republic,ST,11,Left,3,3,4,High,Medium,78,83,71,83,36,76,64,87,86,78,80,83,78,56,64,85,74,82,83,82,67,82,75,69,83,80,65,25,86,74,67,84,44,24,19,11,15,8,9,14,86,80,82,82,82,80,83,81,75,81,60,60,60,57,55,57,23
210935,D. Berardi,Domenico Berardi,27,183,72,https://cdn.sofifa.net/players/210/935/23_60.png,Italy,84,84,0,2063,437,"RW,RM",RW,Italy,Italy,SUB,25,Left,2,3,4,Medium,Medium,82,81,81,86,36,71,77,82,62,85,78,85,78,75,79,88,82,82,92,84,87,83,65,74,64,80,85,26,82,83,76,78,42,30,30,5,6,5,5,6,82,84,83,83,83,84,84,84,80,84,64,64,64,60,53,60,16
227796,C. Pulisic,Christian Pulisic,23,177,69,https://cdn.sofifa.net/players/227/796/23_60.png,United States,84,90,6,2026,428,"LW,RW,LM",LW,United States,United States,LW,10,Right,3,4,4,Medium,Medium,90,76,74,86,43,59,74,80,50,77,70,88,70,78,59,85,93,88,90,78,88,77,79,76,54,67,45,44,85,80,61,80,48,32,47,8,12,13,16,14,80,83,82,82,82,83,84,84,76,84,69,62,69,65,54,65,23
181458,I. Peri큄i훶,Ivan Peri큄i훶,33,187,80,https://cdn.sofifa.net/players/181/458/23_60.png,Croatia,84,84,0,2247,475,LM,LM,Croatia,Croatia,LM,4,Right,3,5,4,Medium,Medium,80,81,79,83,74,78,85,80,80,79,81,83,78,75,79,82,79,80,81,84,79,84,87,84,80,78,65,72,85,75,76,88,80,70,68,6,7,10,9,6,84,81,81,81,81,81,83,84,82,84,81,80,81,80,78,80,19
232656,T. Hern찼ndez,Theo Hern찼ndez,24,184,81,https://cdn.sofifa.net/players/232/656/23_60.png,France,84,87,3,2202,484,"LM,LB",LWB,France,France,SUB,22,Left,3,3,3,High,High,93,73,76,81,78,83,84,69,74,80,68,83,69,64,68,79,92,94,78,85,76,84,68,90,81,74,82,79,80,73,50,80,74,81,80,12,10,7,7,7,82,81,80,80,80,81,82,85,81,85,86,82,86,85,82,85,20
194765,A. Griezmann,Antoine Griezmann,31,173,73,https://cdn.sofifa.net/players/194/765/23_60.png,France,84,84,0,2241,456,"ST,CF,CAM",ST,France,France,CAM,7,Left,4,3,4,Medium,Medium,80,83,83,86,52,72,83,82,83,82,85,85,87,85,80,85,79,80,90,86,83,82,88,84,64,83,73,49,88,85,81,89,43,54,49,14,8,14,13,14,84,84,84,84,84,84,84,84,84,84,73,71,73,71,65,71,23
186555,Weverton,Weverton Pereira da Silva,34,189,84,https://cdn.sofifa.net/players/186/555/23_60.png,Brazil,84,84,0,1282,445,GK,GK,Brazil,Brazil,RES,12,Right,1,3,1,Medium,Medium,82,80,77,89,32,85,13,17,14,49,14,16,20,13,45,19,43,23,38,81,49,58,71,45,73,13,22,26,16,32,17,57,14,14,14,82,80,77,85,89,33,28,30,30,30,28,34,33,37,33,31,36,31,30,31,30,84
240130,횋der Milit찾o,횋der Gabriel Milit찾o,24,186,78,https://cdn.sofifa.net/players/240/130/23_60.png,Brazil,84,89,5,2043,446,CB,CB,Brazil,Brazil,SUB,14,Right,2,3,2,Medium,Medium,85,50,70,73,85,83,69,48,83,79,34,70,60,40,76,77,82,87,70,83,62,62,85,86,80,42,85,84,64,59,60,74,85,86,84,11,8,15,12,15,70,70,69,69,69,70,72,75,75,75,83,83,83,84,86,84,22
246430,D. Vlahovi훶,Du큄an Vlahovi훶,22,190,75,https://cdn.sofifa.net/players/246/430/23_60.png,Serbia,84,90,6,1912,416,ST,ST,Serbia,Serbia,ST,18,Left,2,3,3,Medium,Medium,80,85,66,78,28,79,57,88,77,73,78,80,69,59,59,85,77,82,61,85,52,84,68,79,88,82,60,24,88,68,73,80,19,26,24,5,15,6,11,10,86,79,82,82,82,79,80,79,73,79,58,56,58,55,50,55,20
234396,A. Davies,Alphonso Davies,21,183,75,https://cdn.sofifa.net/players/234/396/23_60.png,Canada,84,89,5,2189,475,"LM,LB,LWB",LM,Canada,Canada,LM,19,Left,3,4,4,High,Medium,94,66,77,85,76,77,84,64,69,82,59,87,72,65,67,84,96,93,86,84,84,74,78,82,75,63,77,79,77,75,60,78,74,78,74,11,11,6,5,14,79,82,80,80,80,82,83,85,81,85,85,81,85,84,80,84,21
235790,K. Havertz,Kai Havertz,23,190,82,https://cdn.sofifa.net/players/235/790/23_60.png,Germany,84,91,7,2043,434,"CAM,CF,ST",CAM,Germany,Germany,ST,7,Left,3,4,4,Medium,Medium,81,79,79,84,45,66,74,81,80,84,80,85,84,53,78,85,75,86,77,84,75,74,75,77,69,77,42,38,85,82,73,84,39,46,38,6,8,11,10,12,84,82,83,83,83,82,86,85,81,85,68,66,68,65,59,65,20
184344,L. Bonucci,Leonardo Bonucci,35,190,85,https://cdn.sofifa.net/players/184/344/23_60.png,Italy,84,84,0,1948,416,CB,CB,Italy,Italy,CB,19,Right,3,4,2,Medium,High,54,58,69,72,85,78,44,48,83,81,58,69,56,60,81,79,53,55,59,81,53,74,90,63,82,65,82,86,38,71,73,86,87,84,80,2,2,3,2,4,68,63,65,65,65,63,71,68,77,68,76,84,76,77,84,77,14
222492,L. San챕,Leroy San챕,26,183,80,https://cdn.sofifa.net/players/222/492/23_60.png,Germany,84,85,1,2101,443,"LM,RM,CF",LM,Germany,Germany,LM,19,Left,3,2,4,Medium,Medium,89,83,80,85,38,68,82,82,72,82,86,86,84,85,69,83,91,88,87,83,81,87,64,69,70,83,63,34,82,82,71,82,36,32,35,8,12,9,9,14,85,84,84,84,84,84,85,85,78,85,67,62,67,63,55,63,22
244260,Dani Olmo,Daniel Olmo Carvajal,24,179,72,https://cdn.sofifa.net/players/244/260/23_60.png,Spain,84,88,4,2075,429,"LW,CAM",CAM,Spain,Spain,SUB,21,Right,3,4,4,Medium,High,69,79,84,87,50,60,85,79,43,86,76,88,72,75,79,88,80,60,87,86,86,79,55,80,54,82,51,57,85,86,66,82,50,50,44,15,15,13,12,11,79,84,83,83,83,84,88,86,85,86,73,71,73,69,59,69,24
224293,R첬ben Neves,R첬ben Diogo da Silva Neves,25,180,80,https://cdn.sofifa.net/players/224/293/23_60.png,Portugal,84,89,5,2175,446,"CDM,CM",CDM,Portugal,Portugal,CM,18,Right,2,4,3,Low,High,59,74,86,77,76,74,80,65,53,88,82,75,85,81,88,82,63,56,68,80,72,85,66,81,67,82,83,80,62,87,76,86,77,79,76,16,12,10,8,10,73,75,75,75,75,75,80,78,84,78,80,84,80,78,77,78,21
207410,M. Kova훾i훶,Mateo Kova훾i훶,28,177,80,https://cdn.sofifa.net/players/207/410/23_60.png,Croatia,84,84,0,2142,452,"CM,CDM",CM,Croatia,Croatia,CM,8,Right,3,4,4,High,High,70,69,83,88,71,71,73,61,42,90,76,89,79,70,84,89,77,65,87,82,84,79,75,79,65,75,77,75,73,86,59,84,73,76,68,9,5,6,7,7,75,80,79,79,79,80,84,84,84,84,81,83,81,78,74,78,18
203574,J. Stones,John Stones,28,188,76,https://cdn.sofifa.net/players/203/574/23_60.png,England,84,85,1,1979,433,CB,CB,England,England,CB,5,Right,2,4,3,High,Medium,72,51,71,75,85,79,62,52,85,84,44,72,52,37,75,83,68,76,66,84,59,55,84,77,79,44,82,83,52,67,52,80,86,86,82,7,15,11,10,8,69,69,69,69,69,69,73,74,77,74,81,84,81,82,85,82,20
186942,캅. G체ndo휓an,캅lkay G체ndo휓an,31,180,80,https://cdn.sofifa.net/players/186/942/23_60.png,Germany,84,84,0,2186,458,"CM,CDM",CM,Germany,Germany,SUB,21,Right,3,4,4,High,Medium,65,80,84,85,72,72,78,80,50,87,75,86,86,80,85,87,66,64,77,85,77,79,61,72,73,80,70,77,80,86,80,86,76,74,67,11,14,5,5,13,80,81,81,81,81,81,84,84,84,84,80,82,80,77,75,77,22
237383,A. Bastoni,Alessandro Bastoni,23,190,75,https://cdn.sofifa.net/players/237/383/23_60.png,Italy,84,89,5,1890,416,CB,CB,Italy,Italy,CB,23,Left,1,3,2,Medium,High,73,35,69,71,86,82,70,26,82,78,35,70,53,36,78,76,68,77,58,86,57,49,75,81,82,37,84,85,39,57,47,82,87,87,82,11,5,9,11,12,61,63,61,61,61,63,66,70,73,70,82,83,82,83,86,83,20
216393,Y. Tielemans,Youri Tielemans,25,176,72,https://cdn.sofifa.net/players/216/393/23_60.png,Belgium,84,86,2,2187,446,"CM,CDM",CM,Belgium,Belgium,CM,8,Right,2,5,4,Medium,Medium,56,80,86,81,70,73,82,74,67,89,79,81,84,78,88,85,58,54,67,84,77,87,68,85,69,87,69,71,80,87,77,85,69,73,68,6,8,10,14,12,79,79,80,80,80,79,84,82,86,82,78,81,78,76,74,76,20
224334,M. Acu챰a,Marcos Acu챰a,30,172,69,https://cdn.sofifa.net/players/224/334/23_60.png,Argentina,84,84,0,2297,481,"LB,LM,CB",LB,Argentina,Argentina,LB,8,Left,2,3,3,High,High,76,74,83,85,80,83,85,66,60,84,68,85,88,75,78,86,77,76,83,84,90,82,63,91,80,81,84,80,81,82,76,87,81,85,84,8,14,13,13,14,79,81,80,80,80,81,84,84,84,84,84,84,84,84,82,84,22
225645,G. De Arrascaeta,Giorgian De Arrascaeta,28,177,67,https://cdn.sofifa.net/players/225/645/23_60.png,Uruguay,84,84,0,2069,425,"CAM,LM,RM",CAM,Uruguay,Uruguay,LM,10,Right,1,4,3,Medium,Low,82,81,83,84,40,55,83,82,56,83,76,86,88,78,80,85,85,80,82,83,83,77,64,71,49,83,46,29,80,87,80,68,32,47,50,15,14,12,13,10,80,84,83,83,83,84,84,84,80,84,67,63,67,64,52,64,23
192366,N. Otamendi,Nicol찼s Otamendi,34,182,78,https://cdn.sofifa.net/players/192/366/23_60.png,Argentina,84,84,0,1929,414,CB,CB,Argentina,Argentina,CB,19,Right,3,3,2,Medium,High,65,57,63,60,86,83,52,54,79,75,57,51,50,39,73,69,63,67,58,79,58,69,88,75,83,56,93,88,48,55,45,79,87,86,84,12,5,8,11,12,67,60,62,62,62,60,65,65,71,65,77,83,77,80,84,80,20
231281,T. Alexander-Arnold,Trent Alexander-Arnold,23,180,69,https://cdn.sofifa.net/players/231/281/23_60.png,England,84,87,3,2202,460,"RB,RWB",CM,England,England,SUB,18,Right,3,4,3,High,Medium,75,68,87,79,78,73,89,60,65,85,61,77,86,84,88,85,76,75,73,82,73,82,66,89,66,75,71,81,76,89,55,81,77,81,79,14,15,14,6,7,77,79,78,78,78,79,83,84,87,84,85,85,85,84,79,84,22
192387,C. Immobile,Ciro Immobile,32,185,85,https://cdn.sofifa.net/players/192/387/23_60.png,Italy,84,84,0,2036,431,ST,ST,Italy,Italy,ST,17,Right,4,4,3,High,Medium,85,85,67,80,39,75,55,88,78,78,84,79,70,53,53,81,84,86,75,86,84,85,82,78,74,78,73,40,87,71,88,76,34,33,32,6,8,15,12,6,84,79,82,82,82,79,82,80,75,80,64,62,64,61,58,61,20
204935,J. Pickford,Jordan Pickford,28,185,77,https://cdn.sofifa.net/players/204/935/23_60.png,England,84,86,2,1544,474,GK,GK,England,England,GK,1,Left,3,4,1,Medium,Medium,86,79,89,88,52,80,17,19,15,55,20,14,18,16,62,43,56,48,64,79,62,67,79,45,72,13,45,24,18,69,45,66,25,20,12,86,79,89,80,88,40,37,40,40,40,37,47,44,50,44,38,46,38,37,38,37,86
220814,L. Hern찼ndez,Lucas Hern찼ndez,26,184,79,https://cdn.sofifa.net/players/220/814/23_60.png,France,84,86,2,2017,436,"CB,LB",CB,France,France,LB,21,Left,3,2,2,Medium,Medium,77,54,69,71,85,80,78,53,82,75,46,65,59,39,63,76,77,77,70,85,72,62,86,76,78,51,90,83,62,63,42,77,85,87,86,10,7,8,14,10,71,70,68,68,68,70,71,74,74,74,83,82,83,84,86,84,21
204963,Carvajal,Daniel Carvajal Ramos,30,173,73,https://cdn.sofifa.net/players/204/963/23_60.png,Spain,84,84,0,2106,447,RB,RB,Spain,Spain,RB,20,Right,3,3,3,High,Medium,77,54,77,80,80,79,80,51,72,83,49,78,76,47,74,83,78,77,78,80,82,68,77,85,74,47,86,79,75,72,45,80,78,83,84,13,13,15,9,15,73,75,74,74,74,75,78,80,80,80,84,83,84,84,83,84,23
209989,T. Partey,Thomas Partey,29,185,77,https://cdn.sofifa.net/players/209/989/23_60.png,Ghana,84,84,0,2153,462,"CDM,CM",CDM,Ghana,Ghana,CDM,5,Right,2,3,3,Medium,High,65,71,82,81,80,83,74,66,68,87,56,84,69,70,85,83,61,68,75,82,50,86,83,82,84,78,84,81,70,85,49,86,80,84,80,11,13,9,9,7,77,77,78,78,78,77,82,80,84,80,82,84,82,81,83,81,20
201153,Morata,횁lvaro Borja Morata Mart챠n,29,190,84,https://cdn.sofifa.net/players/201/153/23_60.png,Spain,83,83,0,1955,424,ST,ST,Spain,Spain,ST,7,Right,3,4,3,Medium,Medium,81,81,73,81,31,77,72,85,85,80,80,83,78,50,60,84,80,81,72,83,63,79,86,77,80,75,69,24,84,77,75,79,37,14,20,4,5,4,4,5,83,81,82,82,82,81,83,83,75,83,61,58,61,57,53,57,16
209981,Y. Bounou,Yassine Bounou,31,190,78,https://cdn.sofifa.net/players/209/981/23_60.png,Morocco,83,83,0,1259,443,GK,GK,Morocco,Morocco,GK,1,Left,1,2,1,Medium,Medium,83,81,76,85,35,83,15,14,14,39,13,20,12,19,44,12,37,34,47,80,29,57,48,43,69,19,25,12,10,62,24,57,20,18,15,83,81,76,83,85,31,28,31,31,31,28,35,33,38,33,30,34,30,29,30,29,83
207439,L. Paredes,Leandro Paredes,28,180,75,https://cdn.sofifa.net/players/207/439/23_60.png,Argentina,83,83,0,2185,457,"CDM,CM",CDM,Argentina,Argentina,CDM,5,Right,2,4,4,Medium,Medium,64,74,83,78,78,80,79,66,60,84,71,79,80,78,87,82,65,63,66,77,73,88,65,79,77,79,91,79,78,86,64,84,84,77,80,9,14,6,9,10,76,76,77,77,77,76,81,80,83,80,80,83,80,79,80,79,20
224081,K. Phillips,Kalvin Phillips,26,178,72,https://cdn.sofifa.net/players/224/081/23_60.png,England,83,87,4,2122,449,"CDM,CM",CDM,England,England,CM,14,Right,2,3,3,Medium,High,67,65,78,76,80,83,72,62,66,83,55,73,62,71,82,81,69,65,72,82,73,75,82,88,78,68,87,81,66,76,58,79,82,83,80,8,8,8,12,14,73,73,73,73,73,73,77,77,81,77,81,84,81,81,82,81,20
